what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790642068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790642684
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790642722
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1596790654682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1596790657356
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1596790666250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1596790667855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1596790669207
error,log,,,"Error while parsing /Ders2/src/Ders2.cpp.",1596790669470
error,log,,,"Error while parsing /Ders2/src/Ders2.cpp.",1596790672555
error,log,,,"Error while parsing /Ders1/src/Ders1.cpp.",1596790672829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1596790680232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1596790682595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1596790684060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1596790685516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1596790688274
error,log,,,"Error while parsing /Ders2/src/Ders2.cpp.",1596790688552
error,log,,,"Error while parsing /Ders2/src/Ders2.cpp.",1596790691915
error,log,,,"Error while parsing /Ders1/src/Ders1.cpp.",1596790692209
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1596790694133
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1596790696581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790697299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790726282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790728835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790730298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790730866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790743770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596790745347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1596793716948
