what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1597683160742
error,log,,,"Error while parsing /Ders8 Recursion/src/Ders8 Recursion.cpp.",1597683161006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683173237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683466177
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1597683476916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683480520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597683502858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597683553203
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597683558708
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1597683558755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683558840
error,log,,,"Error while parsing /Ders9 Polymorphism/src/Ders9 Polymorphism.cpp.",1597683559325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683560889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683561659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597683563164
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1597683568904
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597683572746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1597683578387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1597683578672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1597683583598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1597683587785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1597683591178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1597683598247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683600545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683600589
error,log,,,"Error while parsing /Ders9 Polymorphism/src/Ders9 Polymorphism.cpp.",1597683600651
error,log,,,"Error while parsing /Ders9 Polymorphism/src/Ders9 Polymorphism.cpp.",1597683605087
error,log,,,"Error while parsing /Ders8 Recursion/src/Ders8 Recursion.cpp.",1597683605478
error,log,,,"Error while parsing /Ders6 Tepmlate Class/src/Ders6 Tepmlate Class.cpp.",1597683605774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683634152
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683736687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683743120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683764012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683766562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683767749
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1597683767972
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1597683768272
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1597683768272
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1597683768272
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1597683768288
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1597683768288
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1597683768319
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1597695154492
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1597695154492
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1597695154492
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1597695154492
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1597695154492
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1597695154492
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1597695154492
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1597695154492
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1597695154492
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1597695154492
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1597695154492
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1597695154492
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1597695154492
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1597695154492
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1597695154492
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1597695154500
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1597695154500
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1597695154500
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1597695154502
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1597695154502
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1597695154502
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1597695154502
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1597695154502
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1597695154502
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1597695154502
